file_path,model_name,chi2,alpha,teff,logg,fsed,met,plot_color,plot_ms,plot_alpha
/home/dylan/Research/Models/SonoraDiamondback/t900g1000f4_m+0.5_co1.0.spec,t900g1000f4_m+0.5_co1.0.spec,37452.85172136683,7.153477289277929e-21,900.0,5.0,4,0.5,xkcd:navy green,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2400g3160f2_m+0.5_co1.0.spec,t2400g3160f2_m+0.5_co1.0.spec,39397.2300457357,1.0680106177595178e-22,2400.0,5.5,2,0.5,xkcd:bright lavender,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1300g1000f3_m+0.5_co1.0.spec,t1300g1000f3_m+0.5_co1.0.spec,3874.6610208919865,2.674814766982095e-21,1300.0,5.0,3,0.5,xkcd:robin's egg,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1300g31f2_m-0.5_co1.0.spec,t1300g31f2_m-0.5_co1.0.spec,31914.651985198583,1.5778678472546976e-21,1300.0,3.5,2,-0.5,xkcd:bright lavender,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t900g3160f4_m-0.5_co1.0.spec,t900g3160f4_m-0.5_co1.0.spec,56620.745629170044,5.04849689430631e-21,900.0,5.5,4,-0.5,xkcd:navy green,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2200g31nc_m+0.5_co1.0.spec,t2200g31nc_m+0.5_co1.0.spec,35883.56411271947,1.6032006208969044e-22,2200.0,3.5,nc,0.5,xkcd:faded orange,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1800g1000f3_m+0.5_co1.0.spec,t1800g1000f3_m+0.5_co1.0.spec,25862.38214610646,4.297594230963208e-22,1800.0,5.0,3,0.5,xkcd:robin's egg,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1900g316f2_m0.0_co1.0.spec,t1900g316f2_m0.0_co1.0.spec,30572.513986117465,3.134678526181461e-22,1900.0,4.5,2,0.0,xkcd:bright lavender,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2400g31f3_m-0.5_co1.0.spec,t2400g31f3_m-0.5_co1.0.spec,40188.81298522944,1.0564672591669758e-22,2400.0,3.5,3,-0.5,xkcd:robin's egg,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2000g316f3_m0.0_co1.0.spec,t2000g316f3_m0.0_co1.0.spec,33356.66537444978,2.411908750718902e-22,2000.0,4.5,3,0.0,xkcd:robin's egg,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1400g1000f1_m-0.5_co1.0.spec,t1400g1000f1_m-0.5_co1.0.spec,10994.597793521802,1.712311115185147e-21,1400.0,5.0,1,-0.5,xkcd:cherry,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2200g100f1_m-0.5_co1.0.spec,t2200g100f1_m-0.5_co1.0.spec,38707.29473238748,1.5076611246860095e-22,2200.0,4.0,1,-0.5,xkcd:cherry,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1000g316nc_m-0.5_co1.0.spec,t1000g316nc_m-0.5_co1.0.spec,64664.70582905072,1.8608626154506642e-21,1000.0,4.5,nc,-0.5,xkcd:faded orange,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1000g1000f4_m-0.5_co1.0.spec,t1000g1000f4_m-0.5_co1.0.spec,53405.87029449865,3.0832216405080213e-21,1000.0,5.0,4,-0.5,xkcd:navy green,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1000g100f2_m-0.5_co1.0.spec,t1000g100f2_m-0.5_co1.0.spec,31771.416584669503,5.711838127303725e-21,1000.0,4.0,2,-0.5,xkcd:bright lavender,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1200g100nc_m-0.5_co1.0.spec,t1200g100nc_m-0.5_co1.0.spec,57800.08633820767,1.1346951575442227e-21,1200.0,4.0,nc,-0.5,xkcd:faded orange,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2400g31f8_m-0.5_co1.0.spec,t2400g31f8_m-0.5_co1.0.spec,40191.435756578896,1.0558535394041202e-22,2400.0,3.5,8,-0.5,xkcd:royal blue,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1200g1000f1_m0.0_co1.0.spec,t1200g1000f1_m0.0_co1.0.spec,2684.0842732337796,4.1463996820980415e-21,1200.0,5.0,1,0.0,xkcd:cherry,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2200g316f3_m+0.5_co1.0.spec,t2200g316f3_m+0.5_co1.0.spec,37202.23853898564,1.5450102442553768e-22,2200.0,4.5,3,0.5,xkcd:robin's egg,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1000g3160f3_m+0.5_co1.0.spec,t1000g3160f3_m+0.5_co1.0.spec,16047.76754612611,8.139499511083329e-21,1000.0,5.5,3,0.5,xkcd:robin's egg,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1200g3160f8_m0.0_co1.0.spec,t1200g3160f8_m0.0_co1.0.spec,40134.99531613592,1.739119835144063e-21,1200.0,5.5,8,0.0,xkcd:royal blue,v,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2200g3160f3_m-0.5_co1.0.spec,t2200g3160f3_m-0.5_co1.0.spec,42160.96135139681,1.4669045993675533e-22,2200.0,5.5,3,-0.5,xkcd:robin's egg,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1900g100f1_m-0.5_co1.0.spec,t1900g100f1_m-0.5_co1.0.spec,34094.330263498974,3.026626958450123e-22,1900.0,4.0,1,-0.5,xkcd:cherry,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1300g1000f8_m0.0_co1.0.spec,t1300g1000f8_m0.0_co1.0.spec,40242.91118823727,1.2228522870832173e-21,1300.0,5.0,8,0.0,xkcd:royal blue,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2400g31f2_m-0.5_co1.0.spec,t2400g31f2_m-0.5_co1.0.spec,40186.63494198451,1.056848695285133e-22,2400.0,3.5,2,-0.5,xkcd:bright lavender,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1100g31f4_m0.0_co1.0.spec,t1100g31f4_m0.0_co1.0.spec,32683.455537466005,3.2480871367879126e-21,1100.0,3.5,4,0.0,xkcd:navy green,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1400g31f2_m0.0_co1.0.spec,t1400g31f2_m0.0_co1.0.spec,10536.974656216604,1.587558075353982e-21,1400.0,3.5,2,0.0,xkcd:bright lavender,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2300g31f3_m-0.5_co1.0.spec,t2300g31f3_m-0.5_co1.0.spec,38972.68133539395,1.260616156876212e-22,2300.0,3.5,3,-0.5,xkcd:robin's egg,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1500g100f8_m0.0_co1.0.spec,t1500g100f8_m0.0_co1.0.spec,27434.24894972091,7.987544263336839e-22,1500.0,4.0,8,0.0,xkcd:royal blue,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1200g31nc_m+0.5_co1.0.spec,t1200g31nc_m+0.5_co1.0.spec,47749.82201817338,1.70825401960946e-21,1200.0,3.5,nc,0.5,xkcd:faded orange,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1500g100nc_m0.0_co1.0.spec,t1500g100nc_m0.0_co1.0.spec,37508.14570039518,7.183505379511458e-22,1500.0,4.0,nc,0.0,xkcd:faded orange,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1700g100f1_m+0.5_co1.0.spec,t1700g100f1_m+0.5_co1.0.spec,23421.17768828648,5.650711211293449e-22,1700.0,4.0,1,0.5,xkcd:cherry,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1300g31f8_m0.0_co1.0.spec,t1300g31f8_m0.0_co1.0.spec,30268.48020641855,1.4989124113605314e-21,1300.0,3.5,8,0.0,xkcd:royal blue,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2300g100f2_m-0.5_co1.0.spec,t2300g100f2_m-0.5_co1.0.spec,39824.37565014121,1.2376211495080122e-22,2300.0,4.0,2,-0.5,xkcd:bright lavender,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2200g100f2_m-0.5_co1.0.spec,t2200g100f2_m-0.5_co1.0.spec,38866.787652996776,1.497867658510686e-22,2200.0,4.0,2,-0.5,xkcd:bright lavender,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2000g3160f3_m-0.5_co1.0.spec,t2000g3160f3_m-0.5_co1.0.spec,39319.614225571895,2.3067391766955394e-22,2000.0,5.5,3,-0.5,xkcd:robin's egg,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1800g3160f3_m+0.5_co1.0.spec,t1800g3160f3_m+0.5_co1.0.spec,25074.297128391103,4.322109405715848e-22,1800.0,5.5,3,0.5,xkcd:robin's egg,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1000g316f8_m0.0_co1.0.spec,t1000g316f8_m0.0_co1.0.spec,53328.55324081213,2.894091333863869e-21,1000.0,4.5,8,0.0,xkcd:royal blue,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2200g100f4_m0.0_co1.0.spec,t2200g100f4_m0.0_co1.0.spec,37148.68211111358,1.5341996825085306e-22,2200.0,4.0,4,0.0,xkcd:navy green,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1700g31f8_m-0.5_co1.0.spec,t1700g31f8_m-0.5_co1.0.spec,33827.48008138541,4.546576901072928e-22,1700.0,3.5,8,-0.5,xkcd:royal blue,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1900g3160f3_m0.0_co1.0.spec,t1900g3160f3_m0.0_co1.0.spec,29954.36491171545,3.2478545805883826e-22,1900.0,5.5,3,0.0,xkcd:robin's egg,v,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2200g3160f3_m0.0_co1.0.spec,t2200g3160f3_m0.0_co1.0.spec,36596.22465622516,1.569568291758725e-22,2200.0,5.5,3,0.0,xkcd:robin's egg,v,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2300g316f1_m-0.5_co1.0.spec,t2300g316f1_m-0.5_co1.0.spec,40592.72526754232,1.2257036421140186e-22,2300.0,4.5,1,-0.5,xkcd:cherry,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2400g3160f3_m-0.5_co1.0.spec,t2400g3160f3_m-0.5_co1.0.spec,43567.18489670444,1.0041672292629001e-22,2400.0,5.5,3,-0.5,xkcd:robin's egg,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2400g316f4_m+0.5_co1.0.spec,t2400g316f4_m+0.5_co1.0.spec,40472.22287212052,1.0403682589361496e-22,2400.0,4.5,4,0.5,xkcd:navy green,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1400g316f2_m+0.5_co1.0.spec,t1400g316f2_m+0.5_co1.0.spec,8451.92618383975,1.6620875930665371e-21,1400.0,4.5,2,0.5,xkcd:bright lavender,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2400g3160f4_m-0.5_co1.0.spec,t2400g3160f4_m-0.5_co1.0.spec,43622.62347449408,1.002442066984192e-22,2400.0,5.5,4,-0.5,xkcd:navy green,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1000g31f2_m+0.5_co1.0.spec,t1000g31f2_m+0.5_co1.0.spec,21024.733142721292,6.613081458523635e-21,1000.0,3.5,2,0.5,xkcd:bright lavender,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1600g31f2_m-0.5_co1.0.spec,t1600g31f2_m-0.5_co1.0.spec,27159.544216559487,6.907083050537917e-22,1600.0,3.5,2,-0.5,xkcd:bright lavender,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1100g100f8_m-0.5_co1.0.spec,t1100g100f8_m-0.5_co1.0.spec,56027.78698649125,1.7942091533796042e-21,1100.0,4.0,8,-0.5,xkcd:royal blue,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1200g316f4_m0.0_co1.0.spec,t1200g316f4_m0.0_co1.0.spec,12121.907480990825,3.1493451725976773e-21,1200.0,4.5,4,0.0,xkcd:navy green,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1500g316f4_m-0.5_co1.0.spec,t1500g316f4_m-0.5_co1.0.spec,26630.031656798936,8.957085613200282e-22,1500.0,4.5,4,-0.5,xkcd:navy green,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t900g316nc_m-0.5_co1.0.spec,t900g316nc_m-0.5_co1.0.spec,66436.05865493686,2.844071591730299e-21,900.0,4.5,nc,-0.5,xkcd:faded orange,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1000g1000f8_m+0.5_co1.0.spec,t1000g1000f8_m+0.5_co1.0.spec,49658.23693411793,3.0633645745566083e-21,1000.0,5.0,8,0.5,xkcd:royal blue,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1400g316f4_m-0.5_co1.0.spec,t1400g316f4_m-0.5_co1.0.spec,38059.350817294275,9.720038325563975e-22,1400.0,4.5,4,-0.5,xkcd:navy green,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1200g100f8_m+0.5_co1.0.spec,t1200g100f8_m+0.5_co1.0.spec,28228.10607870316,2.1004784672902026e-21,1200.0,4.0,8,0.5,xkcd:royal blue,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1000g3160f4_m0.0_co1.0.spec,t1000g3160f4_m0.0_co1.0.spec,41588.48542540426,4.065161325150371e-21,1000.0,5.5,4,0.0,xkcd:navy green,v,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1600g31f8_m+0.5_co1.0.spec,t1600g31f8_m+0.5_co1.0.spec,20822.084655256338,7.200120224162707e-22,1600.0,3.5,8,0.5,xkcd:royal blue,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1400g1000nc_m+0.5_co1.0.spec,t1400g1000nc_m+0.5_co1.0.spec,42464.55347523599,8.070873197005879e-22,1400.0,5.0,nc,0.5,xkcd:faded orange,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2000g31f2_m-0.5_co1.0.spec,t2000g31f2_m-0.5_co1.0.spec,35605.048932063975,2.323482743445302e-22,2000.0,3.5,2,-0.5,xkcd:bright lavender,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1200g100f3_m+0.5_co1.0.spec,t1200g100f3_m+0.5_co1.0.spec,17810.59781297908,2.8616117639905098e-21,1200.0,4.0,3,0.5,xkcd:robin's egg,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t900g31f3_m+0.5_co1.0.spec,t900g31f3_m+0.5_co1.0.spec,38164.199400438716,8.098242709460723e-21,900.0,3.5,3,0.5,xkcd:robin's egg,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2000g3160nc_m-0.5_co1.0.spec,t2000g3160nc_m-0.5_co1.0.spec,46070.66720355088,1.8921438051533247e-22,2000.0,5.5,nc,-0.5,xkcd:faded orange,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1000g100nc_m0.0_co1.0.spec,t1000g100nc_m0.0_co1.0.spec,61606.8509391843,2.1275912445702295e-21,1000.0,4.0,nc,0.0,xkcd:faded orange,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1700g1000f8_m+0.5_co1.0.spec,t1700g1000f8_m+0.5_co1.0.spec,24383.77143862329,5.213178227189166e-22,1700.0,5.0,8,0.5,xkcd:royal blue,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2000g31f8_m+0.5_co1.0.spec,t2000g31f8_m+0.5_co1.0.spec,32274.367363299443,2.4675891230171175e-22,2000.0,3.5,8,0.5,xkcd:royal blue,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2200g3160f8_m-0.5_co1.0.spec,t2200g3160f8_m-0.5_co1.0.spec,42945.154821534736,1.4300147295229718e-22,2200.0,5.5,8,-0.5,xkcd:royal blue,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1800g3160nc_m+0.5_co1.0.spec,t1800g3160nc_m+0.5_co1.0.spec,31342.564546062742,3.498195834291461e-22,1800.0,5.5,nc,0.5,xkcd:faded orange,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1800g3160f1_m-0.5_co1.0.spec,t1800g3160f1_m-0.5_co1.0.spec,24528.45074624396,4.862568814805716e-22,1800.0,5.5,1,-0.5,xkcd:cherry,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2400g100nc_m+0.5_co1.0.spec,t2400g100nc_m+0.5_co1.0.spec,39996.768960975125,1.0619223062887349e-22,2400.0,4.0,nc,0.5,xkcd:faded orange,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1500g31f1_m+0.5_co1.0.spec,t1500g31f1_m+0.5_co1.0.spec,13618.125216359997,1.1575933618243585e-21,1500.0,3.5,1,0.5,xkcd:cherry,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1800g100f4_m0.0_co1.0.spec,t1800g100f4_m0.0_co1.0.spec,28769.531754531217,3.9827541580082175e-22,1800.0,4.0,4,0.0,xkcd:navy green,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1500g3160nc_m-0.5_co1.0.spec,t1500g3160nc_m-0.5_co1.0.spec,55293.36542397767,4.299016868162794e-22,1500.0,5.5,nc,-0.5,xkcd:faded orange,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1300g316f3_m+0.5_co1.0.spec,t1300g316f3_m+0.5_co1.0.spec,5131.232141647796,2.244524462871405e-21,1300.0,4.5,3,0.5,xkcd:robin's egg,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2000g1000f1_m0.0_co1.0.spec,t2000g1000f1_m0.0_co1.0.spec,31848.443248643336,2.518260140637044e-22,2000.0,5.0,1,0.0,xkcd:cherry,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1800g31f2_m0.0_co1.0.spec,t1800g31f2_m0.0_co1.0.spec,28513.354311500338,4.056329749945499e-22,1800.0,3.5,2,0.0,xkcd:bright lavender,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1700g100f2_m+0.5_co1.0.spec,t1700g100f2_m+0.5_co1.0.spec,23663.36397842222,5.592356938317184e-22,1700.0,4.0,2,0.5,xkcd:bright lavender,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1200g1000nc_m+0.5_co1.0.spec,t1200g1000nc_m+0.5_co1.0.spec,52659.95412605822,1.2147297154883686e-21,1200.0,5.0,nc,0.5,xkcd:faded orange,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t900g1000nc_m0.0_co1.0.spec,t900g1000nc_m0.0_co1.0.spec,64755.00924504356,2.8730647945116156e-21,900.0,5.0,nc,0.0,xkcd:faded orange,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1300g316nc_m-0.5_co1.0.spec,t1300g316nc_m-0.5_co1.0.spec,56494.354626645596,8.214298784556829e-22,1300.0,4.5,nc,-0.5,xkcd:faded orange,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1500g316f1_m-0.5_co1.0.spec,t1500g316f1_m-0.5_co1.0.spec,16381.72331848943,1.1350617063239078e-21,1500.0,4.5,1,-0.5,xkcd:cherry,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2400g1000nc_m0.0_co1.0.spec,t2400g1000nc_m0.0_co1.0.spec,40110.13537627736,1.0227220425650404e-22,2400.0,5.0,nc,0.0,xkcd:faded orange,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2300g1000f2_m-0.5_co1.0.spec,t2300g1000f2_m-0.5_co1.0.spec,41664.60967400794,1.2151980541337598e-22,2300.0,5.0,2,-0.5,xkcd:bright lavender,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1400g3160f8_m+0.5_co1.0.spec,t1400g3160f8_m+0.5_co1.0.spec,12320.465188120186,1.5074747345450405e-21,1400.0,5.5,8,0.5,xkcd:royal blue,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1500g316f8_m+0.5_co1.0.spec,t1500g316f8_m+0.5_co1.0.spec,20214.139817201485,8.466315994749019e-22,1500.0,4.5,8,0.5,xkcd:royal blue,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1700g100f3_m+0.5_co1.0.spec,t1700g100f3_m+0.5_co1.0.spec,23551.687953864137,5.557497061668764e-22,1700.0,4.0,3,0.5,xkcd:robin's egg,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1700g31nc_m+0.5_co1.0.spec,t1700g31nc_m+0.5_co1.0.spec,25471.8302285177,5.1352403376942105e-22,1700.0,3.5,nc,0.5,xkcd:faded orange,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1600g3160f3_m0.0_co1.0.spec,t1600g3160f3_m0.0_co1.0.spec,20677.746242229303,7.832720840253983e-22,1600.0,5.5,3,0.0,xkcd:robin's egg,v,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1500g100f8_m+0.5_co1.0.spec,t1500g100f8_m+0.5_co1.0.spec,19283.796397970855,8.942510001029545e-22,1500.0,4.0,8,0.5,xkcd:royal blue,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1200g1000f1_m+0.5_co1.0.spec,t1200g1000f1_m+0.5_co1.0.spec,2614.275233159084,3.91135064475712e-21,1200.0,5.0,1,0.5,xkcd:cherry,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1900g100nc_m0.0_co1.0.spec,t1900g100nc_m0.0_co1.0.spec,32011.685637829076,2.9131346863041383e-22,1900.0,4.0,nc,0.0,xkcd:faded orange,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1100g316f3_m-0.5_co1.0.spec,t1100g316f3_m-0.5_co1.0.spec,13384.807890399778,5.372375431543205e-21,1100.0,4.5,3,-0.5,xkcd:robin's egg,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1100g31f1_m-0.5_co1.0.spec,t1100g31f1_m-0.5_co1.0.spec,16820.66695296999,4.880531424291511e-21,1100.0,3.5,1,-0.5,xkcd:cherry,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1900g1000f1_m-0.5_co1.0.spec,t1900g1000f1_m-0.5_co1.0.spec,34496.583671791355,3.1171243986453394e-22,1900.0,5.0,1,-0.5,xkcd:cherry,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2400g316f3_m+0.5_co1.0.spec,t2400g316f3_m+0.5_co1.0.spec,40492.3899496301,1.0413663152555475e-22,2400.0,4.5,3,0.5,xkcd:robin's egg,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2000g1000nc_m-0.5_co1.0.spec,t2000g1000nc_m-0.5_co1.0.spec,43244.51539824826,1.9908650359443511e-22,2000.0,5.0,nc,-0.5,xkcd:faded orange,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1100g3160f1_m+0.5_co1.0.spec,t1100g3160f1_m+0.5_co1.0.spec,7321.268868932151,9.127851905102003e-21,1100.0,5.5,1,0.5,xkcd:cherry,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1500g3160f8_m0.0_co1.0.spec,t1500g3160f8_m0.0_co1.0.spec,22186.11076562278,9.503061367816067e-22,1500.0,5.5,8,0.0,xkcd:royal blue,v,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1300g316nc_m0.0_co1.0.spec,t1300g316nc_m0.0_co1.0.spec,50594.68573690108,9.631051243378043e-22,1300.0,4.5,nc,0.0,xkcd:faded orange,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1200g316f2_m0.0_co1.0.spec,t1200g316f2_m0.0_co1.0.spec,6675.051811599567,3.534241057917719e-21,1200.0,4.5,2,0.0,xkcd:bright lavender,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t900g1000f4_m-0.5_co1.0.spec,t900g1000f4_m-0.5_co1.0.spec,56186.56151988803,4.940571478329913e-21,900.0,5.0,4,-0.5,xkcd:navy green,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2000g100f8_m0.0_co1.0.spec,t2000g100f8_m0.0_co1.0.spec,33789.935726320684,2.352684053440988e-22,2000.0,4.0,8,0.0,xkcd:royal blue,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1400g100f4_m-0.5_co1.0.spec,t1400g100f4_m-0.5_co1.0.spec,41011.99657379582,9.256706313867785e-22,1400.0,4.0,4,-0.5,xkcd:navy green,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t900g1000f2_m+0.5_co1.0.spec,t900g1000f2_m+0.5_co1.0.spec,7835.360069140624,1.7574687802784196e-20,900.0,5.0,2,0.5,xkcd:bright lavender,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1200g1000f8_m0.0_co1.0.spec,t1200g1000f8_m0.0_co1.0.spec,44292.37602242908,1.5763191669281364e-21,1200.0,5.0,8,0.0,xkcd:royal blue,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2000g31f4_m-0.5_co1.0.spec,t2000g31f4_m-0.5_co1.0.spec,35780.48376663746,2.302731449472274e-22,2000.0,3.5,4,-0.5,xkcd:navy green,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1100g3160nc_m+0.5_co1.0.spec,t1100g3160nc_m+0.5_co1.0.spec,58073.25008458742,1.4192131066261722e-21,1100.0,5.5,nc,0.5,xkcd:faded orange,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1400g31f3_m0.0_co1.0.spec,t1400g31f3_m0.0_co1.0.spec,25823.70950749687,1.2727989779969783e-21,1400.0,3.5,3,0.0,xkcd:robin's egg,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1900g3160nc_m0.0_co1.0.spec,t1900g3160nc_m0.0_co1.0.spec,37206.73438025663,2.673596228023463e-22,1900.0,5.5,nc,0.0,xkcd:faded orange,v,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1800g3160f4_m-0.5_co1.0.spec,t1800g3160f4_m-0.5_co1.0.spec,35105.10220836343,3.801119218686108e-22,1800.0,5.5,4,-0.5,xkcd:navy green,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t900g3160f8_m+0.5_co1.0.spec,t900g3160f8_m+0.5_co1.0.spec,54658.07389434292,4.163482825681088e-21,900.0,5.5,8,0.5,xkcd:royal blue,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1800g316f4_m-0.5_co1.0.spec,t1800g316f4_m-0.5_co1.0.spec,34638.913849320496,3.6921852068134483e-22,1800.0,4.5,4,-0.5,xkcd:navy green,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1900g100f3_m+0.5_co1.0.spec,t1900g100f3_m+0.5_co1.0.spec,30801.613482018227,3.1170440417463687e-22,1900.0,4.0,3,0.5,xkcd:robin's egg,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1000g316f2_m-0.5_co1.0.spec,t1000g316f2_m-0.5_co1.0.spec,8485.380214386607,1.0328226375285914e-20,1000.0,4.5,2,-0.5,xkcd:bright lavender,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1100g31f2_m0.0_co1.0.spec,t1100g31f2_m0.0_co1.0.spec,24030.88001201319,3.906290016630301e-21,1100.0,3.5,2,0.0,xkcd:bright lavender,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1100g3160nc_m-0.5_co1.0.spec,t1100g3160nc_m-0.5_co1.0.spec,63680.072442322504,1.2411141070458637e-21,1100.0,5.5,nc,-0.5,xkcd:faded orange,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1400g316f8_m-0.5_co1.0.spec,t1400g316f8_m-0.5_co1.0.spec,48137.43955579867,7.776550814537458e-22,1400.0,4.5,8,-0.5,xkcd:royal blue,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1000g3160f2_m0.0_co1.0.spec,t1000g3160f2_m0.0_co1.0.spec,3630.091921936676,1.2501790663278424e-20,1000.0,5.5,2,0.0,xkcd:bright lavender,v,0.666
