file_path,model_name,chi2,alpha
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1500_lg5.0_NEQ_weak.txt,spec_T1500_lg5.0_NEQ_weak.txt,42306.81735651688,6.22751440552346e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T350_lg3.5_NEQ_weak.txt,spec_T350_lg3.5_NEQ_weak.txt,76329.97651225791,8.616421688084494e-19
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1700_lg3.0_NEQ_weak.txt,spec_T1700_lg3.0_NEQ_weak.txt,24951.22661254414,5.0121701234603845e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1400_lg2.5_NEQ_weak.txt,spec_T1400_lg2.5_NEQ_weak.txt,19976.362323297813,1.20789636004632e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1600_lg5.0_NEQ_weak.txt,spec_T1600_lg5.0_NEQ_weak.txt,38279.14543667516,5.169842344150265e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1400_lg5.0_NEQ_weak.txt,spec_T1400_lg5.0_NEQ_weak.txt,46879.49786447768,7.496176301315335e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1100_lg4.0_NEQ_weak.txt,spec_T1100_lg4.0_NEQ_weak.txt,54759.65000881939,1.6675546735450036e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T800_lg2.5_NEQ_weak.txt,spec_T800_lg2.5_NEQ_weak.txt,60426.36208228523,5.825432196291878e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1200_lg2.5_NEQ_weak.txt,spec_T1200_lg2.5_NEQ_weak.txt,25601.51987969151,2.125799033893781e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T600_lg2.5_NEQ_weak.txt,spec_T600_lg2.5_NEQ_weak.txt,71095.69481989768,1.4689314642950868e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T600_lg5.0_NEQ_weak.txt,spec_T600_lg5.0_NEQ_weak.txt,71528.94821117801,1.5216136766498768e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T800_lg5.0_NEQ_weak.txt,spec_T800_lg5.0_NEQ_weak.txt,67370.62336510935,4.252247899083045e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1100_lg3.0_NEQ_weak.txt,spec_T1100_lg3.0_NEQ_weak.txt,41574.9143186206,2.2960544808022373e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1400_lg3.0_NEQ_weak.txt,spec_T1400_lg3.0_NEQ_weak.txt,24914.762249725158,1.1039640102054252e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T250_lg3.0_NEQ_weak.txt,spec_T250_lg3.0_NEQ_weak.txt,78006.90011113332,1.304467837087834e-16
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1800_lg4.5_NEQ_weak.txt,spec_T1800_lg4.5_NEQ_weak.txt,31617.32651260606,3.5588284288845964e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T800_lg3.0_NEQ_weak.txt,spec_T800_lg3.0_NEQ_weak.txt,64304.80494561501,4.857459819024899e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1600_lg4.0_NEQ_weak.txt,spec_T1600_lg4.0_NEQ_weak.txt,30109.75766165297,5.829339369782265e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T600_lg5.5_NEQ_weak.txt,spec_T600_lg5.5_NEQ_weak.txt,70817.62155820825,1.824409268677528e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1500_lg4.5_NEQ_weak.txt,spec_T1500_lg4.5_NEQ_weak.txt,37675.86109945645,6.737346241563112e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T600_lg3.5_NEQ_weak.txt,spec_T600_lg3.5_NEQ_weak.txt,71746.37693889186,1.325138654489777e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1700_lg2.5_NEQ_weak.txt,spec_T1700_lg2.5_NEQ_weak.txt,22733.262471686117,5.295323089588497e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1000_lg4.0_NEQ_weak.txt,spec_T1000_lg4.0_NEQ_weak.txt,59341.887462826475,2.139715103757594e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1700_lg5.5_NEQ_weak.txt,spec_T1700_lg5.5_NEQ_weak.txt,38447.174644245955,4.0850578227532724e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1200_lg5.0_NEQ_weak.txt,spec_T1200_lg5.0_NEQ_weak.txt,56171.19438983152,1.0957505237312014e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1400_lg5.5_NEQ_weak.txt,spec_T1400_lg5.5_NEQ_weak.txt,50677.36039455284,6.849160950122055e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1200_lg3.0_NEQ_weak.txt,spec_T1200_lg3.0_NEQ_weak.txt,32777.18529122931,1.8602294725099706e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1300_lg3.5_NEQ_weak.txt,spec_T1300_lg3.5_NEQ_weak.txt,35456.62975517691,1.2691369239717348e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T450_lg3.0_NEQ_weak.txt,spec_T450_lg3.0_NEQ_weak.txt,74719.44403403395,7.665145721666971e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1100_lg4.5_NEQ_weak.txt,spec_T1100_lg4.5_NEQ_weak.txt,57869.05506529617,1.5099361901140162e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1000_lg5.0_NEQ_weak.txt,spec_T1000_lg5.0_NEQ_weak.txt,62488.38471147764,1.8956606481130683e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T400_lg4.0_NEQ_weak.txt,spec_T400_lg4.0_NEQ_weak.txt,75565.77249405003,2.1400887814670074e-19
