file_path,model_name,chi2,alpha
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1100_lg4.0_CEQ.txt,spec_T1100_lg4.0_CEQ.txt,66199.1998830059,1.7357136520884525e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2600_lg5.0_CEQ.txt,spec_T2600_lg5.0_CEQ.txt,44793.057794368106,8.037177206842627e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2500_lg4.5_CEQ.txt,spec_T2500_lg4.5_CEQ.txt,43668.48651653389,9.486640126926128e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2100_lg3.0_CEQ.txt,spec_T2100_lg3.0_CEQ.txt,35352.28205246213,2.1211030756611783e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1700_lg5.0_CEQ.txt,spec_T1700_lg5.0_CEQ.txt,40968.83439827533,4.475430515611714e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T600_lg5.5_CEQ.txt,spec_T600_lg5.5_CEQ.txt,82681.80824900648,1.967991522118614e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2800_lg4.0_CEQ.txt,spec_T2800_lg4.0_CEQ.txt,48315.31810533954,5.949026954672092e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T550_lg3.5_CEQ.txt,spec_T550_lg3.5_CEQ.txt,85765.4790963855,2.0864528699719578e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2200_lg5.0_CEQ.txt,spec_T2200_lg5.0_CEQ.txt,38732.852322654646,1.6470556484215133e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2300_lg2.5_CEQ.txt,spec_T2300_lg2.5_CEQ.txt,38437.59006733625,1.4638069910900417e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2300_lg4.0_CEQ.txt,spec_T2300_lg4.0_CEQ.txt,40462.4253529112,1.3658255850736777e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2800_lg5.0_CEQ.txt,spec_T2800_lg5.0_CEQ.txt,47763.20055983664,5.904071239860184e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T250_lg3.0_CEQ.txt,spec_T250_lg3.0_CEQ.txt,93829.33372527934,2.557871201713628e-16
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2700_lg2.5_CEQ.txt,spec_T2700_lg2.5_CEQ.txt,46516.51484175693,6.938546142795774e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2400_lg2.5_CEQ.txt,spec_T2400_lg2.5_CEQ.txt,40754.18110920073,1.2067924981507546e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T3000_lg5.0_CEQ.txt,spec_T3000_lg5.0_CEQ.txt,50423.637095393,4.476825655563267e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T400_lg2.5_CEQ.txt,spec_T400_lg2.5_CEQ.txt,89214.9803792254,2.5733938716018417e-19
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2100_lg3.5_CEQ.txt,spec_T2100_lg3.5_CEQ.txt,36410.20713793572,2.0651262001139435e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T800_lg3.5_CEQ.txt,spec_T800_lg3.5_CEQ.txt,78248.84618790442,4.709318706654345e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2100_lg5.0_CEQ.txt,spec_T2100_lg5.0_CEQ.txt,37667.60312649846,2.0062898237550178e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2100_lg2.5_CEQ.txt,spec_T2100_lg2.5_CEQ.txt,33982.658253035486,2.1958533691502594e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T300_lg3.0_CEQ.txt,spec_T300_lg3.0_CEQ.txt,91297.46502669356,1.8574297530304984e-17
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T350_lg4.0_CEQ.txt,spec_T350_lg4.0_CEQ.txt,90346.81091147993,9.854048352647138e-19
